# Gboard Dictionary version:2
# Gboard Dictionary format:shortcut	word	language_tag	pos_tag
xg1	xách		
xách	xg1		
ddF	điền		
ddf	điền		
điền	ddF		
mpj	mạo		
mạo	mpj		
b0Z	bơm		
b0z	bơm		
bơm	b0Z		
sIz	sen		
siz	sen		
sen	sIz		
fv0	phu		
phu	fv0		
K8S	khoáng		
k8s	khoáng		
khoáng	K8S		
jKF	gìn		
jkf	gìn		
gìn	jKF		
tk2	tàn		
tàn	tk2		
yTj	nhạy		
ytj	nhạy		
nhạy	yTj		
ysj	nhượng		
nhượng	ysj		
y7x	nhẫn		
nhẫn	y7x		
Cks	chán		
cks	chán		
chán	Cks		
d1S	đớn		
d1s	đớn		
đớn	d1S		
lKj	lạng		
lkj	lạng		
lạng	lKj		
lJz	leo		
ljz	leo		
leo	lJz		
xc1	xá		
xá	xc1		
RK1	tráng		
rk1	tráng		
tráng	RK1		
nHs	ném		
nhs	ném		
ném	nHs		
Tr7	thoái		
tr7	thoái		
thoái	Tr7		
ssJ	soạn		
ssj	soạn		
soạn	ssJ		
nTr	nảy		
ntr	nảy		
nảy	nTr		
KUz	khê		
kuz	khê		
khê	KUz		
lqj	lạt		
lạt	lqj		
lBz	lây		
lbz	lây		
lây	lBz		
ThI	thuần		
thi	thuần		
thuần	ThI		
h4F	hò		
h4f	hò		
hò	h4F		
f95	phật		
phật	f95		
bKf	bàng		
bkf	bàng		
bàng	bKf		
cQZ	com		
cqz	com		
com	cQZ		
DSx	dỡ		
dsx	dỡ		
dỡ	DSx		
DjJ	diệt		
djj	diệt		
diệt	DjJ		
rry	ruộng		
ruộng	rry		
DhJ	diệu		
dhj	diệu		
diệu	DhJ		
rfj	rạp		
rạp	rfj		
fvI	phùng		
fvi	phùng		
phùng	fvI		
dux	đĩa		
đĩa	dux		
Tp6	thô		
tp6	thô		
thô	Tp6		
Tx1	thắc		
tx1	thắc		
thắc	Tx1		
tj1	tám		
tám	tj1		
RK2	tràng		
rk2	tràng		
tràng	RK2		
hpR	hổ		
hpr	hổ		
hổ	hpR		
q1A	quyên		
q1a	quyên		
quyên	q1A		
rPs	rét		
rps	rét		
rét	rPs		
dWf	đành		
dwf	đành		
đành	dWf		
tK3	tảng		
tk3	tảng		
tảng	tK3		
TW1	thánh		
tw1	thánh		
thánh	TW1		
TbA	thuy		
tba	thuy		
thuy	TbA		
yEs	nhé		
yes	nhé		
nhé	yEs		
lys	lấp		
lấp	lys		
vur	vỉa		
vỉa	vur		
mpF	mồ		
mpf	mồ		
mồ	mpF		
xc5	xạ		
xạ	xc5		
lze	lứa		
lứa	lze		
vfa	vươn		
vươn	vfa		
mTf	mày		
mtf	mày		
mày	mTf		
xi0	xi		
xi	xi0		
sxJ	sợi		
sxj	sợi		
sợi	sxJ		
ySr	nhở		
ysr	nhở		
nhở	ySr		
bvi	bùng		
bùng	bvi		
lhF	liều		
lhf	liều		
liều	lhF		
NQy	nguyệt		
nqy	nguyệt		
nguyệt	NQy		
tSE	tứ		
tse	tứ		
tứ	tSE		
Td5	thạc		
td5	thạc		
thạc	Td5		
skz	san		
san	skz		
bUs	bế		
bus	bế		
bế	bUs		
ChZ	chiêu		
chz	chiêu		
chiêu	ChZ		
zjs	ám		
ám	zjs		
jkx	giãn		
giãn	jkx		
DxF	dời		
dxf	dời		
dời	DxF		
m4R	mỏ		
m4r	mỏ		
mỏ	m4R		
dkz	đan		
đan	dkz		
Dcx	dã		
dcx	dã		
dã	Dcx		
RA0	trâu		
ra0	trâu		
trâu	RA0		
T87	thoáng		
t87	thoáng		
thoáng	T87		
z9Z	oanh		
z9z	oanh		
oanh	z9Z		
sSZ	son		
ssz	son		
son	sSZ		
TD0	thâm		
td0	thâm		
thâm	TD0		
N0s	ngắm		
n0s	ngắm		
ngắm	N0s		
vmJ	vịnh		
vmj	vịnh		
vịnh	vmJ		
zms	út		
út	zms		
lhZ	liêu		
lhz	liêu		
liêu	lhZ		
D4s	dắt		
d4s	dắt		
dắt	D4s		
rhj	rộn		
rộn	rhj		
zge	úc		
úc	zge		
xs3	xưởng		
xưởng	xs3		
KtR	khổng		
ktr	khổng		
khổng	KtR		
KWz	khanh		
kwz	khanh		
khanh	KWz		
b7r	bẩn		
bẩn	b7r		
DtZ	dông		
dtz	dông		
dông	DtZ		
nqs	nát		
nát	nqs		
Ndj	ngạc		
ndj	ngạc		
ngạc	Ndj		
bUr	bể		
bur	bể		
bể	bUr		
KKz	khang		
kkz	khang		
khang	KKz		
kHz	kem		
khz	kem		
kem	kHz		
bms	bút		
bút	bms		
fG1	phái		
fg1	phái		
phái	fG1		
zhz	ôn		
ôn	zhz		
bSS	bón		
bss	bón		
bón	bSS		
rGx	rãi		
rgx	rãi		
rãi	rGx		
NsZ	ngoan		
nsz	ngoan		
ngoan	NsZ		
lri	luồng		
luồng	lri		
ltZ	lông		
ltz	lông		
lông	ltZ		
tc5	tạ		
tạ	tc5		
rBx	rẫy		
rbx	rẫy		
rẫy	rBx		
lha	luân		
luân	lha		
vys	vấp		
vấp	vys		
sqj	sạt		
sạt	sqj		
h1s	hắn		
hắn	h1s		
rvr	rủ		
rủ	rvr		
CNu	chửi		
cnu	chửi		
chửi	CNu		
mfJ	mộc		
mfj	mộc		
mộc	mfJ		
zQz	im		
zqz	im		
im	zQz		
d2f	đằng		
đằng	d2f		
sDz	sâm		
sdz	sâm		
sâm	sDz		
T89	thoảng		
t89	thoảng		
thoảng	T89		
nms	nút		
nút	nms		
gjw	gũi		
gũi	gjw		
nDs	nấm		
nds	nấm		
nấm	nDs		
NDz	ngâm		
ndz	ngâm		
ngâm	NDz		
lpF	lồ		
lpf	lồ		
lồ	lpF		
bqJ	bội		
bqj	bội		
bội	bqJ		
Dzi	dừa		
dzi	dừa		
dừa	Dzi		
Cce	chúa		
cce	chúa		
chúa	Cce		
cca	cua		
cua	cca		
m2z	măng		
măng	m2z		
xS0	xơ		
xs0	xơ		
xơ	xS0		
qU1	quế		
qu1	quế		
quế	qU1		
cvu	củng		
củng	cvu		
z4Z	o		
z4z	o		
o	z4Z		
q1E	quyến		
q1e	quyến		
quyến	q1E		
mvx	mũ		
mũ	mvx		
mKr	mảng		
mkr	mảng		
mảng	mKr		
Ccr	chả		
ccr	chả		
chả	Ccr		
Npf	ngào		
npf	ngào		
ngào	Npf		
tQ1	tím		
tq1	tím		
tím	tQ1		
gQZ	gom		
gqz	gom		
gom	gQZ		
zzs	ốm		
ốm	zzs		
dDf	đầm		
ddf	đầm		
đầm	dDf		
KxZ	khơi		
kxz	khơi		
khơi	KxZ		
b1z	băn		
băn	b1z		
mIz	men		
miz	men		
men	mIz		
vBz	vây		
vbz	vây		
vây	vBz		
dCj	địch		
dcj	địch		
địch	dCj		
KLZ	khoăn		
klz	khoăn		
khoăn	KLZ		
sRa	sưu		
sra	sưu		
sưu	sRa		
hmj	hụt		
hụt	hmj		
lYe	lắk		
lye	lắk		
lắk	lYe		
bpF	bồ		
bpf	bồ		
bồ	bpF		
DSr	dở		
dsr	dở		
dở	DSr		
bif	bì		
bì	bif		
RtY	trượt		
rty	trượt		
trượt	RtY		
dci	đùa		
đùa	dci		
Ngj	ngạch		
ngj	ngạch		
ngạch	Ngj		
DfS	dốc		
dfs	dốc		
dốc	DfS		
ycx	nhã		
nhã	ycx		
ggj	gạch		
gạch	ggj		
mkz	man		
man	mkz		
mtZ	mông		
mtz	mông		
mông	mtZ		
bGs	bái		
bgs	bái		
bái	bGs		
btX	bỗng		
btx	bỗng		
bỗng	btX		
slZ	soi		
slz	soi		
soi	slZ		
mpi	mười		
mười	mpi		
KSe	khứ		
kse	khứ		
khứ	KSe		
ssz	sương		
sương	ssz		
rvx	rũ		
rũ	rvx		
KJs	khéo		
kjs	khéo		
khéo	KJs		
Dhf	dồn		
dhf	dồn		
dồn	Dhf		
LLj	lộn		
llj	lộn		
lộn	LLj		
Dlx	diễm		
dlx	diễm		
diễm	Dlx		
lzR	lỏng		
lzr	lỏng		
lỏng	lzR		
K9R	khoảnh		
k9r	khoảnh		
khoảnh	K9R		
zpR	ổ		
zpr	ổ		
ổ	zpR		
cSx	cỡ		
csx	cỡ		
cỡ	cSx		
gqS	gối		
gqs	gối		
gối	gqS		
mWz	manh		
mwz	manh		
manh	mWz		
NxZ	ngơi		
nxz	ngơi		
ngơi	NxZ		
cWe	cước		
cwe	cước		
cước	cWe		
bKe	bún		
bke	bún		
bún	bKe		
hks	hán		
hán	hks		
hSF	hòn		
hsf	hòn		
hòn	hSF		
chz	côn		
côn	chz		
mKf	màng		
mkf	màng		
màng	mKf		
D8z	dâng		
d8z	dâng		
dâng	D8z		
zxZ	ơi		
zxz	ơi		
ơi	zxZ		
h7j	hận		
hận	h7j		
mEr	mẻ		
mer	mẻ		
mẻ	mEr		
hSr	hở		
hsr	hở		
hở	hSr		
tRY	tựu		
try	tựu		
tựu	tRY		
Dpj	dạo		
dpj	dạo		
dạo	Dpj		
NRJ	ngột		
nrj	ngột		
ngột	NRJ		
hGS	hiếp		
hgs	hiếp		
hiếp	hGS		
hhx	hỗn		
hỗn	hhx		
lmS	lính		
lms	lính		
lính	lmS		
T11	thắn		
t11	thắn		
thắn	T11		
T41	thắt		
t41	thắt		
thắt	T41		
RkI	trùm		
rki	trùm		
trùm	RkI		
cTz	cay		
ctz	cay		
cay	cTz		
lbw	luỹ		
luỹ	lbw		
CWz	chanh		
cwz	chanh		
chanh	CWz		
djj	đạm		
đạm	djj		
dqF	đồi		
dqf	đồi		
đồi	dqF		
rWz	ranh		
rwz	ranh		
ranh	rWz		
xp0	xao		
xao	xp0		
tK5	tạng		
tk5	tạng		
tạng	tK5		
Csy	chuột		
csy	chuột		
chuột	Csy		
bnJ	bọc		
bnj	bọc		
bọc	bnJ		
zza	ưa		
ưa	zza		
hpS	hố		
hps	hố		
hố	hpS		
TD2	thầm		
td2	thầm		
thầm	TD2		
vlZ	voi		
vlz	voi		
voi	vlZ		
cfS	cốc		
cfs	cốc		
cốc	cfS		
TA1	thấu		
ta1	thấu		
thấu	TA1		
mnJ	mọc		
mnj	mọc		
mọc	mnJ		
rUr	rể		
rur	rể		
rể	rUr		
yqs	nhát		
nhát	yqs		
NSS	ngón		
nss	ngón		
ngón	NSS		
yif	nhì		
nhì	yif		
smj	sụt		
sụt	smj		
DkJ	dịu		
dkj	dịu		
dịu	DkJ		
DKz	dang		
dkz	dang		
dang	DKz		
fd8	phiền		
phiền	fd8		
rgj	rạch		
rạch	rgj		
T22	thằng		
t22	thằng		
thằng	T22		
r1s	rắn		
rắn	r1s		
lqZ	lôi		
lqz	lôi		
lôi	lqZ		
rSx	rỡ		
rsx	rỡ		
rỡ	rSx		
g4s	gắt		
gắt	g4s		
xt6	xông		
xông	xt6		
GIz	ghen		
giz	ghen		
ghen	GIz		
tU0	tê		
tu0	tê		
tê	tU0		
hrJ	hoại		
hrj	hoại		
hoại	hrJ		
dTe	đứt		
dte	đứt		
đứt	dTe		
m4F	mò		
m4f	mò		
mò	m4F		
b3s	bắp		
bắp	b3s		
yis	nhí		
nhí	yis		
mSf	mờ		
msf	mờ		
mờ	mSf		
Cli	chuyền		
cli	chuyền		
chuyền	Cli		
Daj	dệt		
daj	dệt		
dệt	Daj		
hGx	hãi		
hgx	hãi		
hãi	hGx		
mcs	má		
má	mcs		
c0s	cắm		
cắm	c0s		
nqF	nồi		
nqf	nồi		
nồi	nqF		
DqS	dối		
dqs	dối		
dối	DqS		
rGr	rải		
rgr	rải		
rải	rGr		
z3S	ớt		
z3s	ớt		
ớt	z3S		
hjz	ham		
ham	hjz		
CEf	chè		
cef	chè		
chè	CEf		
cve	cúng		
cúng	cve		
fvY	phụng		
fvy	phụng		
phụng	fvY		
nhz	nôn		
nôn	nhz		
xy7	xót		
xót	xy7		
NxJ	ngợi		
nxj	ngợi		
ngợi	NxJ		
KrZ	khoai		
krz	khoai		
khoai	KrZ		
Cme	chuối		
cme	chuối		
chuối	Cme		
vWf	vành		
vwf	vành		
vành	vWf		
h9F	hoành		
h9f	hoành		
hoành	h9F		
y4j	nhặt		
nhặt	y4j		
yix	nhĩ		
nhĩ	yix		
D4F	dò		
d4f	dò		
dò	D4F		
dks	đán		
đán	dks		
cjs	cám		
cám	cjs		
Rg5	trạch		
rg5	trạch		
trạch	Rg5		
ncz	na		
na	ncz		
lji	lùi		
lùi	lji		
CUz	chê		
cuz	chê		
chê	CUz		
Chz	chôn		
chz	chôn		
chôn	Chz		
lUf	lề		
luf	lề		
lề	lUf		
ckj	cạn		
cạn	ckj		
nZs	nếp		
nzs	nếp		
nếp	nZs		
dxS	đới		
dxs	đới		
đới	dxS		
dma	đuôi		
đuôi	dma		
DqJ	dội		
dqj	dội		
dội	DqJ		
vxa	vy		
vy	vxa		
dTs	đáy		
dts	đáy		
đáy	dTs		
h7z	hân		
hân	h7z		
bRa	bưu		
bra	bưu		
bưu	bRa		
rtF	rồng		
rtf	rồng		
rồng	rtF		
y4Z	nho		
y4z	nho		
nho	y4Z		
zhf	ồn		
ồn	zhf		
n4Z	no		
n4z	no		
no	n4Z		
kvS	kíp		
kvs	kíp		
kíp	kvS		
mtJ	mộng		
mtj	mộng		
mộng	mtJ		
KEz	khe		
kez	khe		
khe	KEz		
yGS	nhiếp		
ygs	nhiếp		
nhiếp	yGS		
mzR	mỏng		
mzr	mỏng		
mỏng	mzR		
kix	kĩ		
kĩ	kix		
ncx	nã		
nã	ncx		
zzZ	ong		
zzz	ong		
ong	zzZ		
l9j	lật		
lật	l9j		
lsf	lường		
lường	lsf		
jKs	giáng		
jks	giáng		
giáng	jKs		
zla	uyên		
uyên	zla		
zcj	ạ		
ạ	zcj		
fKA	phun		
fka	phun		
phun	fKA		
vxs	vắc		
vắc	vxs		
xC1	xích		
xc1	xích		
xích	xC1		
vDJ	vịt		
vdj	vịt		
vịt	vDJ		
Tm9	thỉnh		
tm9	thỉnh		
thỉnh	Tm9		
KGr	khải		
kgr	khải		
khải	KGr		
cSy	cự		
csy	cự		
cự	cSy		
Dks	dán		
dks	dán		
dán	Dks		
qK4	quãng		
qk4	quãng		
quãng	qK4		
dge	đúc		
đúc	dge		
hWe	hước		
hwe	hước		
hước	hWe		
fU1	phế		
fu1	phế		
phế	fU1		
lqs	lát		
lát	lqs		
hGs	hái		
hgs	hái		
hái	hGs		
lsx	lưỡng		
lưỡng	lsx		
l1z	lăn		
lăn	l1z		
cxR	cởi		
cxr	cởi		
cởi	cxR		
vvs	vú		
vú	vvs		
tB3	tẩy		
tb3	tẩy		
tẩy	tB3		
zpz	ao		
ao	zpz		
bpu	bưởi		
bưởi	bpu		
bEz	be		
bez	be		
be	bEz		
vnS	vóc		
vns	vóc		
vóc	vnS		
qP1	quét		
qp1	quét		
quét	qP1		
vcx	vã		
vã	vcx		
bri	buồng		
buồng	bri		
hsX	hoãn		
hsx	hoãn		
hoãn	hsX		
CDz	châm		
cdz	châm		
châm	CDz		
C2j	chặng		
c2j	chặng		
chặng	C2j		
cRu	cửu		
cru	cửu		
cửu	cRu		
xq1	xát		
xát	xq1		
t72	tần		
tần	t72		
gcx	gã		
gã	gcx		
ruj	rịa		
rịa	ruj		
chf	cồn		
cồn	chf		
miz	mi		
mi	miz		
cBj	cậy		
cbj	cậy		
cậy	cBj		
cge	cúc		
cúc	cge		
bhf	bồn		
bồn	bhf		
lxs	lắc		
lắc	lxs		
KsZ	khoan		
ksz	khoan		
khoan	KsZ		
TD1	thấm		
td1	thấm		
thấm	TD1		
GEs	ghé		
ges	ghé		
ghé	GEs		
bra	buông		
buông	bra		
yqj	nhạt		
nhạt	yqj		
dUs	đế		
dus	đế		
đế	dUs		
Dkz	dan		
dkz	dan		
dan	Dkz		
v3S	vớt		
v3s	vớt		
vớt	v3S		
xc2	xà		
xà	xc2		
fS3	phở		
fs3	phở		
phở	fS3		
Cry	chuộng		
cry	chuộng		
chuộng	Cry		
DMj	dẹp		
dmj	dẹp		
dẹp	DMj		
v4j	vặt		
vặt	v4j		
CdZ	chiên		
cdz	chiên		
chiên	CdZ		
CAj	chậu		
caj	chậu		
chậu	CAj		
ggy	gục		
gục	ggy		
gTz	gay		
gtz	gay		
gay	gTz		
ddZ	điên		
ddz	điên		
điên	ddZ		
C9j	chật		
c9j	chật		
chật	C9j		
lvi	lùng		
lùng	lvi		
rNj	rực		
rnj	rực		
rực	rNj		
xq6	xôi		
xôi	xq6		
Klz	khiêm		
klz	khiêm		
khiêm	Klz		
l1j	lặn		
lặn	l1j		
N9s	ngất		
n9s	ngất		
ngất	N9s		
jyJ	giọt		
jyj	giọt		
giọt	jyJ		
CMs	chép		
cms	chép		
chép	CMs		
j4j	giặt		
giặt	j4j		
vsj	vượng		
vượng	vsj		
C2z	chăng		
c2z	chăng		
chăng	C2z		
dhz	đôn		
đôn	dhz		
kJj	kẹo		
kjj	kẹo		
kẹo	kJj		
KMs	khép		
kms	khép		
khép	KMs		
lKs	láng		
lks	láng		
láng	lKs		
kis	kí		
kí	kis		
dzJ	đọng		
dzj	đọng		
đọng	dzJ		
DGj	dại		
dgj	dại		
dại	DGj		
ddj	đạc		
đạc	ddj		
qG1	quái		
qg1	quái		
quái	qG1		
lmj	lụt		
lụt	lmj		
d1s	đắn		
đắn	d1s		
RU4	trễ		
ru4	trễ		
trễ	RU4		
czZ	cong		
czz	cong		
cong	czZ		
kUf	kề		
kuf	kề		
kề	kUf		
xh0	xôn		
xôn	xh0		
mmw	muỗi		
muỗi	mmw		
bfJ	bộc		
bfj	bộc		
bộc	bfJ		
DGr	dải		
dgr	dải		
dải	DGr		
Nnz	ngưng		
nnz	ngưng		
ngưng	Nnz		
Tq9	thổi		
tq9	thổi		
thổi	Tq9		
lSx	lỡ		
lsx	lỡ		
lỡ	lSx		
tl9	tỏi		
tỏi	tl9		
cfs	cáp		
cáp	cfs		
fx6	phơi		
phơi	fx6		
hzJ	họng		
hzj	họng		
họng	hzJ		
zpf	ào		
ào	zpf		
xi3	xỉ		
xỉ	xi3		
vTe	vứt		
vte	vứt		
vứt	vTe		
bBs	bấy		
bbs	bấy		
bấy	bBs		
rxs	rắc		
rắc	rxs		
cnJ	cọc		
cnj	cọc		
cọc	cnJ		
tjA	tui		
tja	tui		
tui	tjA		
hha	huân		
huân	hha		
gds	gác		
gác	gds		
cnS	cóc		
cns	cóc		
cóc	cnS		
hHr	hẻm		
hhr	hẻm		
hẻm	hHr		
Nzy	ngựa		
nzy	ngựa		
ngựa	Nzy		
jgS	giếng		
jgs	giếng		
giếng	jgS		
R10	trăn		
r10	trăn		
trăn	R10		
nTe	nứt		
nte	nứt		
nứt	nTe		
tpE	tưới		
tpe	tưới		
tưới	tpE		
Cps	cháo		
cps	cháo		
cháo	Cps		
nRS	nốt		
nrs	nốt		
nốt	nRS		
tt7	tống		
tống	tt7		
DpX	dỗ		
dpx	dỗ		
dỗ	DpX		
Kde	khuất		
kde	khuất		
khuất	Kde		
lSw	lữ		
lsw	lữ		
lữ	lSw		
mvi	mùng		
mùng	mvi		
cWf	cành		
cwf	cành		
cành	cWf		
dme	đuối		
đuối	dme		
qi0	qui		
qui	qi0		
sZs	sếp		
szs	sếp		
sếp	sZs		
l7j	lận		
lận	l7j		
cAr	cẩu		
car	cẩu		
cẩu	cAr		
KGa	khuê		
kga	khuê		
khuê	KGa		
v2z	văng		
văng	v2z		
Khz	khôn		
khz	khôn		
khôn	Khz		
ltz	lau		
lau	ltz		
lfS	lốc		
lfs	lốc		
lốc	lfS		
Ksz	khương		
ksz	khương		
khương	Ksz		
mKy	mụn		
mky	mụn		
mụn	mKy		
sss	sướng		
sướng	sss		
qB2	quầy		
qb2	quầy		
quầy	qB2		
ygy	nhục		
nhục	ygy		
qq1	quát		
quát	qq1		
DGJ	diệp		
dgj	diệp		
diệp	DGJ		
Cja	chui		
cja	chui		
chui	Cja		
bDs	bấm		
bds	bấm		
bấm	bDs		
jkf	giàn		
giàn	jkf		
CIz	chen		
ciz	chen		
chen	CIz		
hnS	hóc		
hns	hóc		
hóc	hnS		
c1s	cắn		
cắn	c1s		
rEx	rẽ		
rex	rẽ		
rẽ	rEx		
zUz	ê		
zuz	ê		
ê	zUz		
lSz	lơ		
lsz	lơ		
lơ	lSz		
RqC	trội		
rqc	trội		
trội	RqC		
T01	thắm		
t01	thắm		
thắm	T01		
sfs	sáp		
sáp	sfs		
KGs	khái		
kgs	khái		
khái	KGs		
DTx	dãy		
dtx	dãy		
dãy	DTx		
lqJ	lội		
lqj	lội		
lội	lqJ		
ykf	nhàn		
nhàn	ykf		
D1j	dặn		
d1j	dặn		
dặn	D1j		
dji	đùi		
đùi	dji		
dXs	đếm		
dxs	đếm		
đếm	dXs		
mEz	me		
mez	me		
me	mEz		
KBa	khuya		
kba	khuya		
khuya	KBa		
yij	nhị		
nhị	yij		
Tq7	thối		
tq7	thối		
thối	Tq7		
tK1	táng		
tk1	táng		
táng	tK1		
CjS	chiết		
cjs	chiết		
chiết	CjS		
l3j	lặp		
lặp	l3j		
d2s	đắng		
đắng	d2s		
kSZ	kon		
ksz	kon		
kon	kSZ		
bKi	bùn		
bki	bùn		
bùn	bKi		
mSF	mòn		
msf	mòn		
mòn	mSF		
nsz	nương		
nương	nsz		
c4F	cò		
c4f	cò		
cò	c4F		
pc0	pa		
pa	pc0		
mJf	mèo		
mjf	mèo		
mèo	mJf		
lpw	lưỡi		
lưỡi	lpw		
zyj	ập		
ập	zyj		
KrS	khoái		
krs	khoái		
khoái	KrS		
sge	súc		
súc	sge		
NSx	ngỡ		
nsx	ngỡ		
ngỡ	NSx		
sms	sút		
sút	sms		
bqZ	bôi		
bqz	bôi		
bôi	bqZ		
fi2	phì		
phì	fi2		
RD0	trâm		
rd0	trâm		
trâm	RD0		
dUz	đê		
duz	đê		
đê	dUz		
xi1	xí		
xí	xi1		
Tg6	thiêng		
tg6	thiêng		
thiêng	Tg6		
hPs	hét		
hps	hét		
hét	hPs		
lfj	lạp		
lạp	lfj		
tQ7	tóm		
tq7	tóm		
tóm	tQ7		
xr8	xoài		
xoài	xr8		
rzZ	rong		
rzz	rong		
rong	rzZ		
WgZ	nghiêng		
wgz	nghiêng		
nghiêng	WgZ		
tvE	túng		
tve	túng		
túng	tvE		
msf	mường		
mường	msf		
tp0	tao		
tao	tp0		
jks	gián		
gián	jks		
dEf	đè		
def	đè		
đè	dEf		
K5S	khoác		
k5s	khoác		
khoác	K5S		
tkA	tum		
tka	tum		
tum	tkA		
lCZ	loa		
lcz	loa		
loa	lCZ		
T31	thắp		
t31	thắp		
thắp	T31		
DGz	dai		
dgz	dai		
dai	DGz		
dsZ	đoan		
dsz	đoan		
đoan	dsZ		
s4J	sọ		
s4j	sọ		
sọ	s4J		
WCj	nghịch		
wcj	nghịch		
nghịch	WCj		
lJs	léo		
ljs	léo		
léo	lJs		
xp2	xào		
xào	xp2		
lgs	lách		
lách	lgs		
DqF	dồi		
dqf	dồi		
dồi	DqF		
xI0	xen		
xi0	xen		
xen	xI0		
d1j	đặn		
đặn	d1j		
m2s	mắng		
mắng	m2s		
Kpz	khao		
kpz	khao		
khao	Kpz		
mds	mác		
mác	mds		
t48	tò		
tò	t48		
dmS	đính		
dms	đính		
đính	dmS		
CTz	chay		
ctz	chay		
chay	CTz		
bir	bỉ		
bỉ	bir		
xi2	xì		
xì	xi2		
lDy	luộc		
ldy	luộc		
luộc	lDy		
bnS	bóc		
bns	bóc		
bóc	bnS		
yNs	nhức		
yns	nhức		
nhức	yNs		
y0s	nhắm		
nhắm	y0s		
rpz	rao		
rao	rpz		
Dkj	dạn		
dkj	dạn		
dạn	Dkj		
CJf	chèo		
cjf	chèo		
chèo	CJf		
ysf	nhường		
nhường	ysf		
v4Z	vo		
v4z	vo		
vo	v4Z		
mus	mía		
mía	mus		
cri	cuồng		
cuồng	cri		
bBx	bẫy		
bbx	bẫy		
bẫy	bBx		
Ctz	chau		
ctz	chau		
chau	Ctz		
tA1	tấu		
ta1	tấu		
tấu	tA1		
sny	sụp		
sụp	sny		
nfj	nạp		
nạp	nfj		
CIs	chén		
cis	chén		
chén	CIs		
bNS	bóp		
bns	bóp		
bóp	bNS		
zte	ướt		
ướt	zte		
dJf	đèo		
djf	đèo		
đèo	dJf		
Tj1	thám		
tj1	thám		
thám	Tj1		
Th6	thiêu		
th6	thiêu		
thiêu	Th6		
cBs	cấy		
cbs	cấy		
cấy	cBs		
hRS	hốt		
hrs	hốt		
hốt	hRS		
bvs	bú		
bú	bvs		
vgS	viếng		
vgs	viếng		
viếng	vgS		
gAs	gấu		
gas	gấu		
gấu	gAs		
tWE	tước		
twe	tước		
tước	tWE		
tA3	tẩu		
ta3	tẩu		
tẩu	tA3		
TH2	thèm		
th2	thèm		
thèm	TH2		
GPs	ghét		
gps	ghét		
ghét	GPs		
DzZ	dong		
dzz	dong		
dong	DzZ		
bSz	bơ		
bsz	bơ		
bơ	bSz		
liz	li		
li	liz		
zJz	eo		
zjz	eo		
eo	zJz		
xG2	xài		
xg2	xài		
xài	xG2		
bts	báu		
báu	bts		
xp9	xổ		
xổ	xp9		
jtZ	giông		
jtz	giông		
giông	jtZ		
dhZ	điêu		
dhz	điêu		
điêu	dhZ		
lRJ	lột		
lrj	lột		
lột	lRJ		
kir	kỉ		
kỉ	kir		
hpz	hao		
hao	hpz		
TC6	thoa		
tc6	thoa		
thoa	TC6		
tzY	tựa		
tzy	tựa		
tựa	tzY		
ySJ	nhọn		
ysj	nhọn		
nhọn	ySJ		
ty1	tấp		
tấp	ty1		
bIz	ben		
biz	ben		
ben	bIz		
rps	ráo		
ráo	rps		
lyS	lót		
lys	lót		
lót	lyS		
dUj	đệ		
duj	đệ		
đệ	dUj		
m7x	mẫn		
mẫn	m7x		
rci	rùa		
rùa	rci		
bDr	bẩm		
bdr	bẩm		
bẩm	bDr		
K8Z	khoang		
k8z	khoang		
khoang	K8Z		
snz	sưng		
sưng	snz		
bmS	bính		
bms	bính		
bính	bmS		
kEf	kè		
kef	kè		
kè	kEf		
N7f	ngần		
n7f	ngần		
ngần	N7f		
Kkz	khan		
kkz	khan		
khan	Kkz		
hgj	hạch		
hạch	hgj		
lAf	lầu		
laf	lầu		
lầu	lAf		
xn0	xưng		
xưng	xn0		
bqj	bạt		
bạt	bqj		
q1U	quyển		
q1u	quyển		
quyển	q1U		
mDz	mâm		
mdz	mâm		
mâm	mDz		
Cuf	chìa		
cuf	chìa		
chìa	Cuf		
Cri	chuồng		
cri	chuồng		
chuồng	Cri		
Clz	chiêm		
clz	chiêm		
chiêm	Clz		
xmA	xuôi		
xma	xuôi		
xuôi	xmA		
ti0	ti		
ti	ti0		
C8S	choáng		
c8s	choáng		
choáng	C8S		
tq1	tát		
tát	tq1		
b4e	bướu		
bướu	b4e		
WIj	nghẹn		
wij	nghẹn		
nghẹn	WIj		
Cif	chì		
cif	chì		
chì	Cif		
dvy	đụng		
đụng	dvy		
tS0	tơ		
ts0	tơ		
tơ	tS0		
bja	bui		
bui	bja		
tu0	tia		
tia	tu0		
qxY	quỵ		
qxy	quỵ		
quỵ	qxY		
rpJ	rộ		
rpj	rộ		
rộ	rpJ		
nEs	né		
nes	né		
né	nEs		
DUz	dê		
duz	dê		
dê	DUz		
TzU	thửa		
tzu	thửa		
thửa	TzU		
bNj	bực		
bnj	bực		
bực	bNj		
gBf	gầy		
gbf	gầy		
gầy	gBf		
gGz	gai		
ggz	gai		
gai	gGz		
dgy	đục		
đục	dgy		
dXj	đệm		
dxj	đệm		
đệm	dXj		
rva	rung		
rung	rva		
TgY	thục		
tgy	thục		
thục	TgY		
zvr	ủ		
ủ	zvr		
gBj	gậy		
gbj	gậy		
gậy	gBj		
jSF	giòn		
jsf	giòn		
giòn	jSF		
x00	xăm		
xăm	x00		
Chs	chốn		
chs	chốn		
